"","OTUID","mean_abundance","sd_abundance"
"37","g__Cystofilobasidium",0.00655247086628376,0.0167106895460764
"38","g__Cytospora",0,0
"39","g__Debaryomyces",0.0189623147578136,0.0665184817411251
"40","g__Dictyosporiaceae_gen_Incertae_sedis",0.0011204867632102,0.00475400979120059
"41","g__Didymella",0.094311786347227,0.237344823595793
"42","g__Dioszegia",0.000562359819392804,0.00199751955897566
"43","g__Diplodia",0,0
"44","g__Dipodascus",0,0
"45","g__Diutina",9.30995449357977e-05,0.000360355502149614
"46","g__Effuseotrichosporon",0.000100629472973976,0.000289403577337756
"47","g__Eucasphaeria",3.66680846415796e-05,0.000142381066284872
"48","g__Exophiala",0.0289668414177282,0.0698809206153318
"49","g__Filobasidium",0.012938349220994,0.0256765780094543
"50","g__Fomitopsis",3.01936708314762e-05,0.000165377546082853
"51","g__Fungi_gen_Incertae_sedis",0.000532252549274795,0.002310891787003
"52","g__Fusarium",0.0317422317151282,0.107911983558919
"53","g__Fusicolla",0.000714368399945435,0.00213874224495786
"54","g__Galactomyces",4.25642343231742e-05,0.000162142975234815
"55","g__Geotrichum",0.00674848375566548,0.0113627435957776
"56","g__Gibberella",0,0
"57","g__Gibellulopsis",0,0
"58","g__Hannaella",0.000114948710525605,0.000591322477091919
"59","g__Hanseniaspora",0.000342420891883266,0.00129185906379557
"60","g__Hormonema",0,0
"61","g__Huntiella",0.00109604778319997,0.00366955704916264
"62","g__Hyphopichia",0.000270955364274345,0.00106196671619846
"63","g__Inopinatum",0,0
"64","g__Iodophanus",0.000109709117348384,0.000253861498577515
"65","g__Irpex",5.64469523575936e-05,0.000223725914371045
"66","g__Issatchenkia",0.000354982340228021,0.000875346022940754
"67","g__Kazachstania",0.00224321367368534,0.00678865040625638
"68","g__Kluyveromyces",0.000149761139077294,0.000519737349944553
"69","g__Knufia",7.16844538019215e-05,0.000222653546066773
"70","g__Kurtzmaniella",0.000540637379510394,0.00225825134136673
"71","g__Kwoniella",0.000119131397581854,0.000471969721436513
"72","g__Lasiobolidium",0.000776704703019512,0.00377865701056418
"73","g__Lecanicillium",0.000235717067308312,0.00129107554953726
"74","g__Leptographium",0,0
"75","g__Leucosporidium",0.0122211681746585,0.0521802158848302
"76","g__Malassezia",0.00209811561842212,0.00639674764381714
"77","g__Meyerozyma",0.00730090645259646,0.0276381775010744
"78","g__Microascus",0,0
"79","g__Mortierella",0,0
"80","g__Mrakia",0.00133057719897111,0.00347284289104178
"81","g__Mucor",0.0286418972810974,0.0628416150303533
"82","g__Naganishia",0.0454096582921278,0.0988686298269048
"83","g__Nakazawaea",6.7401202217362e-05,0.000369171588574164
"84","g__Neoascochyta",0.000360978646989157,0.00101171797474482
"85","g__Neocucurbitaria",0.000987767149690809,0.00368520255323365
"86","g__Neophaeotheca",0,0
"87","g__Neopyrenochaeta",0.000654055796339656,0.00352502375878235
"88","g__Neosetophoma",4.64641573874299e-05,0.000121968754005864
"89","g__Nigrospora",8.64895470694692e-06,3.70454148815332e-05
"90","g__Oidiodendron",3.06317424079053e-05,0.00012874184648673
"91","g__Ophiostoma",0.00272682699357054,0.00957363595762391
"92","g__Orbilia",0.000232057821759589,0.000571041600724278
"93","g__Paecilomyces",0.000294089363143995,0.000590100076903147
"94","g__Papiliotrema",0.00195050269799126,0.0035667521829805
"95","g__Paraphoma",0.00102748860054049,0.00324732696093405
"96","g__Parapyrenochaeta",9.35891142814791e-05,0.000494513571260573
"97","g__Penicillium",0.120375235199809,0.238536523373207
"98","g__Periconia",6.6138517059424e-05,0.000362255577133868
"99","g__Petriella",5.46713216631514e-05,0.000219147750046973
"100","g__Phaeococcomyces",0.000234516068988507,0.00125309090407622
"101","g__Phaeoisaria",7.2313461492871e-06,2.88708998837516e-05
"102","g__Phanerochaete",6.90820118020486e-05,0.000269553253490016
"103","g__Phialemonium",0.000396512538863052,0.00169748259105558
"104","g__Pichia",0.000645167087272779,0.00208180679779489
"105","g__Piskurozyma",0.00242041488344034,0.00529379262810006
"106","g__Plectosphaerella",0,0
"107","g__Pleurostoma",0,0
"108","g__Preussia",0.000134646082442484,0.000244222924521238
"109","g__Proceropycnis",0,0
"110","g__Pseudogymnoascus",0.0106703181634516,0.056326891340866
"111","g__Pseudopithomyces",0.000862879666877699,0.00144243679017042
"112","g__Pseudotremella",4.55166135639508e-05,0.000249304759902215
"113","g__Pyrenochaetopsis",1.02919110995553e-05,5.63711186906422e-05
"114","g__Ramularia",2.07630789498178e-05,0.000113724067040759
"115","g__Rhizopus",0.029431521553251,0.0689901681670178
"116","g__Rhodosporidiobolus",0.0116714464011325,0.0277124295729331
"117","g__Rhodotorula",0.0144436044827188,0.0277469352180774
"118","g__Rozellomycota_gen_Incertae_sedis",0.00137876363783822,0.00601139655152254
"119","g__Sarocladium",0.00158861625986032,0.00681861512229868
"120","g__Scopulariopsis",7.91353544357247e-05,0.000273205376466644
"121","g__Sistotrema",5.03137548930702e-05,0.00020136683330768
"122","g__Spermospora",0.00179531205676849,0.00893210534135864
"123","g__Spissiomyces",5.01177767754222e-05,0.000274506368719073
"124","g__Spizellomycetales_gen_Incertae_sedis",0.000392802384454166,0.00214547738179502
"125","g__Sporidiobolus",0.00216994987690394,0.00530225003597727
"126","g__Sporobolomyces",0.000121425711237743,0.000610901324986279
"127","g__Stachybotrys",0,0
"128","g__Stagonosporopsis",1.10426190954292e-05,4.3161751719984e-05
"129","g__Starmerella",0.000253581085587986,0.000870422602761914
"130","g__Symmetrospora",0.0195077769850511,0.0953137050795278
"131","g__Syncephalastrum",0.00019730364530347,0.000619969888523166
"132","g__Talaromyces",0.00717386582821053,0.0212049763096198
"133","g__Tausonia",0.000954812529970536,0.0030562669512937
"134","g__Tetracladium",0.000770172745719276,0.0028428981502988
"135","g__Thielaviopsis",0.000291201719117204,0.00158295582248827
"136","g__Torula",4.78566215618008e-06,2.62121511553864e-05
"137","g__Trametes",0.000611775040097284,0.00186585745632139
"138","g__Tremellales_gen_Incertae_sedis",0,0
"139","g__Tricellula",0,0
"140","g__Trichoderma",0.0267222164743409,0.0704237196087564
"141","g__Trichomerium",0,0
"142","g__Trichosporon",0.00341838845327612,0.00933367553142988
"143","g__Uwebraunia",0,0
"144","g__Verrucaria",1.07677398514052e-05,5.89773400996195e-05
"145","g__Vishniacozyma",0.0654242935657343,0.164340676380067
"146","g__Wallemia",0.00253692056940062,0.00744278486944675
"147","g__Wickerhamiella",0.00478659446278022,0.0222294154889985
"148","g__Wickerhamomyces",0.00202601044514724,0.00798105247651293
"149","g__Yarrowia",0.0256238031534846,0.11983769981037
"150","g__Zalaria",0.000364835638245494,0.00123093948931843
