"","OTUID","mean_abundance","sd_abundance"
"35","g__Cystobasidium",0.021461517470135,0.064057988774537
"36","g__Cystofilobasidiaceae_gen_Incertae_sedis",1.02550429173546e-05,5.5225096214192e-05
"37","g__Cystofilobasidium",0.0298886764313648,0.0745823068288898
"38","g__Cytospora",0.000216143969383233,0.00101099516781781
"39","g__Debaryomyces",0.0373227266720636,0.150789982056537
"40","g__Dictyosporiaceae_gen_Incertae_sedis",0.00305544633076413,0.0125947573956992
"41","g__Didymella",0.0948484099624451,0.203413283445421
"42","g__Dioszegia",0.00272117709136191,0.0112803772931041
"43","g__Diplodia",0.000205826419995229,0.00110840919333679
"44","g__Dipodascus",0.000107719954700113,0.000352820804968463
"45","g__Diutina",0.000130874357188803,0.000499667040263033
"46","g__Effuseotrichosporon",2.06284574154147e-06,1.11087642898964e-05
"47","g__Eucasphaeria",0.000764839709186314,0.00394944352258662
"48","g__Exophiala",0.0258059449841036,0.0999612658537155
"49","g__Filobasidium",0.00682185478224632,0.0106538578454677
"50","g__Fomitopsis",7.54372824396446e-05,0.000291957330070144
"51","g__Fungi_gen_Incertae_sedis",0.000996338052886711,0.00227998804307458
"52","g__Fusarium",0.0386553463673372,0.115098634941894
"53","g__Fusicolla",0.000623382199337398,0.00182882049680146
"54","g__Galactomyces",0.000805325982647076,0.00384947805676091
"55","g__Geotrichum",0.00273853260714925,0.00870862393718639
"56","g__Gibberella",0.000132342763039103,0.000712687589997121
"57","g__Gibellulopsis",0,0
"58","g__Hannaella",3.36778578188199e-06,1.81360814705588e-05
"59","g__Hanseniaspora",0,0
"60","g__Hormonema",0.000422388133493082,0.00155951803211521
"61","g__Huntiella",0,0
"62","g__Hyphopichia",0.000257540459488517,0.00104852846960067
"63","g__Inopinatum",0.000200478677916418,0.0010265536669474
"64","g__Iodophanus",6.91295427929152e-06,3.72273980981706e-05
"65","g__Irpex",0.000278119058264713,0.00113442687399792
"66","g__Issatchenkia",0.000204748945856414,0.000768082176137224
"67","g__Kazachstania",0,0
"68","g__Kluyveromyces",7.25006488808075e-07,3.9042794284734e-06
"69","g__Knufia",0.00081064233270395,0.00305855220153824
"70","g__Kurtzmaniella",0.000548984753385155,0.0018563235649077
"71","g__Kwoniella",5.30433254345928e-06,2.85647049383752e-05
"72","g__Lasiobolidium",0.00164388264209541,0.00467930988324091
"73","g__Lecanicillium",6.9185127608561e-05,0.000372573314374733
"74","g__Leptographium",0,0
"75","g__Leucosporidium",0.00619399200722976,0.0161511639770654
"76","g__Malassezia",0.00014882617394698,0.000399069272679402
"77","g__Meyerozyma",0.00587302578755301,0.0288028597083707
"78","g__Microascus",3.30648765943658e-05,0.000178059809788224
"79","g__Mortierella",0.000293869738406943,0.00113023099662356
"80","g__Mrakia",0.00154751233782679,0.00270225824084588
"81","g__Mucor",0.0347960025681175,0.0770098294394364
"82","g__Naganishia",0.0220398981450521,0.0391590616856582
"83","g__Nakazawaea",1.61918115833803e-05,8.71955739025726e-05
"84","g__Neoascochyta",0.00134434459092186,0.00695858614338669
"85","g__Neocucurbitaria",0.00057276188558243,0.00177270831088053
"86","g__Neophaeotheca",0,0
"87","g__Neopyrenochaeta",3.19002855075553e-05,0.00017178829485283
"88","g__Neosetophoma",0.000573634906703578,0.00240803996422906
"89","g__Nigrospora",0.000145086296857189,0.000381261371904396
"90","g__Oidiodendron",2.73375919226528e-05,0.000147217437933675
"91","g__Ophiostoma",0.00152778144412696,0.0030923699775286
"92","g__Orbilia",0,0
"93","g__Paecilomyces",0.00141007907289529,0.00352657842017503
"94","g__Papiliotrema",0.00268126597603409,0.00757935549683041
"95","g__Paraphoma",0.00347194315417982,0.010201702103466
"96","g__Parapyrenochaeta",7.33333652991592e-06,3.94912257997771e-05
"97","g__Penicillium",0.0803648019135783,0.163347515954019
"98","g__Periconia",8.48693206953485e-06,4.57035279014003e-05
"99","g__Petriella",3.78375721433429e-05,0.000203761561893743
"100","g__Phaeococcomyces",0.000227695325153844,0.000555564331443633
"101","g__Phaeoisaria",0.000193841222477781,0.000746200700993901
"102","g__Phanerochaete",0.000163971326456494,0.0008677981939034
"103","g__Phialemonium",9.18341552490228e-06,4.94542060939964e-05
"104","g__Pichia",0.000200195651523404,0.00083871861979253
"105","g__Piskurozyma",0.00505599307067659,0.00891007266708411
"106","g__Plectosphaerella",0,0
"107","g__Pleurostoma",0.00024046577750667,0.00126693625138384
"108","g__Preussia",9.19417640866275e-06,4.9512155226517e-05
"109","g__Proceropycnis",0,0
"110","g__Pseudogymnoascus",0.00029053069258928,0.000911139550071277
"111","g__Pseudopithomyces",0.000204098635001128,0.000730436110286917
"112","g__Pseudotremella",8.48740520271312e-05,0.00038855125996329
"113","g__Pyrenochaetopsis",0.000554452377582426,0.00153660877140496
"114","g__Ramularia",0.000186787209942538,0.000523928644843827
"115","g__Rhizopus",0.0163526423349884,0.0336897947485772
"116","g__Rhodosporidiobolus",0.0203923054323022,0.0341855040535074
"117","g__Rhodotorula",0.0102649897490482,0.0183257715776396
"118","g__Rozellomycota_gen_Incertae_sedis",0.0045405501163516,0.0124870916907827
"119","g__Sarocladium",0.00705510606085599,0.0264012209039905
"120","g__Scopulariopsis",0.000400325758622702,0.000884158509083247
"121","g__Sistotrema",0.000445139368572599,0.00210065784474702
"122","g__Spermospora",0.000980333198736752,0.00280689848065929
"123","g__Spissiomyces",0.00039632007534086,0.00138035476478755
"124","g__Spizellomycetales_gen_Incertae_sedis",3.00460836685878e-05,0.000161803112364298
"125","g__Sporidiobolus",0.00506508956449501,0.00878911017928643
"126","g__Sporobolomyces",7.77968773040694e-06,4.18949005762836e-05
"127","g__Stachybotrys",0,0
"128","g__Stagonosporopsis",0,0
"129","g__Starmerella",0.000580023613021263,0.00262808117790928
"130","g__Symmetrospora",0.0135569343146757,0.0536480520142408
"131","g__Syncephalastrum",0.000212431671498947,0.000683198609083348
"132","g__Talaromyces",0.00299999056166471,0.00709006057206333
"133","g__Tausonia",0.00563382000481309,0.0119448376383724
"134","g__Tetracladium",0.000189013746290123,0.00066312509581515
"135","g__Thielaviopsis",8.82528983606556e-05,0.00033335769585941
"136","g__Torula",5.6820007997096e-05,0.000259466358044399
"137","g__Trametes",0.000276652715170693,0.000900489498345677
"138","g__Tremellales_gen_Incertae_sedis",0.000105972809431628,0.000375879047663907
"139","g__Tricellula",0.000765250164915617,0.00289502445127844
"140","g__Trichoderma",0.0175479354243753,0.0311150142428007
"141","g__Trichomerium",5.05307754619827e-05,0.000191535403371164
"142","g__Trichosporon",0.00140863316401859,0.00256361125477282
"143","g__Uwebraunia",4.35672935382646e-05,0.000121065684115371
"144","g__Verrucaria",0.00205743592462032,0.0110796315341996
"145","g__Vishniacozyma",0.055884586465783,0.150339431423423
"146","g__Wallemia",0.00220847641634157,0.00678027428279379
"147","g__Wickerhamiella",0.00500804079193499,0.0206354953160057
"148","g__Wickerhamomyces",0.000454890654956599,0.00189158153863292
"149","g__Yarrowia",0.00396634567952689,0.00691439746725752
"150","g__Zalaria",0.00227237375039974,0.00517345316190386
