"","OTUID","mean_abundance","sd_abundance"
"1","g__Acremonium",0.000588923034988199,0.00184610521623709
"2","g__Acrophialophora",9.7203755914632e-05,0.000558393065330395
"3","g__Akanthomyces",0,0
"4","g__Alternaria",0.0309532962755356,0.121628083361113
"5","g__Apiotrichum",0.00205154300861211,0.00549260342975452
"6","g__Aspergillus",0.0178601688102134,0.0327870190854654
"7","g__Aureobasidium",0.032725214167315,0.0720791656824137
"8","g__Bisifusarium",3.69407382625319e-05,0.000206086249822312
"9","g__Bjerkandera",1.27703954964306e-05,5.45147616809242e-05
"10","g__Botryotrichum",0,0
"11","g__Bullera",9.09457799895424e-05,0.00026533547754097
"12","g__Cadophora",0.000101271721875041,0.000454791682352894
"13","g__Candida",0.0253535919235408,0.103367423269522
"14","g__Capnodiales_gen_Incertae_sedis",8.92308081262497e-06,5.12591967282456e-05
"15","g__Cephaloascus",0.00204785605284864,0.00796724533647287
"16","g__Ceratocystidaceae_gen_Incertae_sedis",0.000183418683561469,0.000792527067614599
"17","g__Chaetomium",0.000667328233512675,0.00162921649392718
"18","g__Chaetothyriales_gen_Incertae_sedis",0,0
"19","g__Chordomyces",0.057480227088711,0.200601308330962
"20","g__Citeromyces",0,0
"21","g__Cladosporium",0.0300646945607868,0.0569590902300525
"22","g__Clavispora",9.53819627332663e-05,0.000301075305653675
"23","g__Cleistothelebolus",1.3946813577206e-05,5.85166140090998e-05
"24","g__Clonostachys",2.87210200199635e-05,0.000164989698777153
"25","g__Coniochaeta",0.00302018857261384,0.0063459925527525
"26","g__Coniosporium",0.000688419704410817,0.00347379934734006
"27","g__Coniothyrium",0.000874779275686165,0.00351532532514434
"28","g__Cosmospora",2.01898734488884e-05,0.000115981992852814
"29","g__Cryptococcus",0.00405037878632301,0.015741215895557
"30","g__Curvibasidium",0.00091690426459342,0.00303762149325925
"31","g__Curvularia",6.52593640195293e-06,3.74886504883416e-05
"32","g__Cutaneotrichosporon",0.000426075869825661,0.00177300276234782
"33","g__Cyberlindnera",0.000753738031955586,0.00286447799952853
"34","g__Cyphellophora",0.0018716391835496,0.00931364654192512
"35","g__Cystobasidium",0.00796885948063559,0.0257599362097442
"36","g__Cystofilobasidiaceae_gen_Incertae_sedis",1.92107103519163e-05,7.69611462890329e-05
"37","g__Cystofilobasidium",0.0186305551151246,0.0622019126566744
"38","g__Cytospora",0.000168851125048254,0.000944532804611111
"39","g__Debaryomyces",0.000394049155213195,0.000979272734897402
"40","g__Dictyosporiaceae_gen_Incertae_sedis",0,0
"41","g__Didymella",0.0290703060998835,0.11303440008166
"42","g__Dioszegia",0.000285967777196099,0.00128231019354752
"43","g__Diplodia",0.00018087776302611,0.00103906364106915
"44","g__Dipodascus",1.29000506839329e-05,5.62483298229531e-05
"45","g__Diutina",7.37592878252878e-05,0.000341045173316136
"46","g__Effuseotrichosporon",1.81280383347584e-06,1.04137651872863e-05
"47","g__Eucasphaeria",0.000691665498321894,0.00370111852769718
"48","g__Exophiala",0.0315866646828702,0.104389917180163
"49","g__Filobasidium",0.0112060711805121,0.0203438379109189
"50","g__Fomitopsis",0,0
"51","g__Fungi_gen_Incertae_sedis",0.014698266216775,0.0700857001606727
"52","g__Fusarium",0.0942321644362087,0.225922861189307
"53","g__Fusicolla",0.00440183002334919,0.0228933480487967
"54","g__Galactomyces",0,0
"55","g__Geotrichum",0.00736804480858843,0.0187571252434412
"56","g__Gibberella",0,0
"57","g__Gibellulopsis",8.70984149532099e-05,0.000500342301112879
"58","g__Hannaella",0,0
"59","g__Hanseniaspora",1.75854940776452e-05,0.000101020972399357
"60","g__Hormonema",9.33494172793619e-05,0.000368467199983524
"61","g__Huntiella",0,0
"62","g__Hyphopichia",0.000221360866623586,0.000962907174200338
"63","g__Inopinatum",8.5712351064076e-06,4.92379970269645e-05
"64","g__Iodophanus",3.91471984897509e-05,0.000157229992670469
"65","g__Irpex",1.21195961750554e-05,6.96217794783487e-05
"66","g__Issatchenkia",0.000248803177585765,0.000831968575701978
"67","g__Kazachstania",0.000876448411438662,0.00472723109600422
"68","g__Kluyveromyces",0.000440390588355459,0.00190376310366048
"69","g__Knufia",0.000589603772967649,0.00268473389070817
"70","g__Kurtzmaniella",0.000141107545198308,0.000674315789090182
"71","g__Kwoniella",4.66138314425209e-06,2.67776074916726e-05
"72","g__Lasiobolidium",0.00145030787067869,0.0048779802622799
"73","g__Lecanicillium",0,0
"74","g__Leptographium",0,0
"75","g__Leucosporidium",0.00114281589070215,0.00368425645807925
"76","g__Malassezia",0.00143728287900207,0.00579903261040685
"77","g__Meyerozyma",0.000503349731100997,0.00250692645050467
"78","g__Microascus",0,0
"79","g__Mortierella",0.000258249164054586,0.00106171125749808
"80","g__Mrakia",0.0018355794697378,0.00390059982192836
"81","g__Mucor",0.0204444431452598,0.0459669748657915
